time_created,tweet,loca_tion,descrip_tion,verified,followers,source,geo_enabled,retweet_count,truncated,lang,likes,clean_tweet,sentiment
2023-04-18 23:43:56+00,"@bogbadams @elonmusk @officialabat @davidhundeyin bola ahmed tinubu contested for post of president in nigeria, therefore he is subject to  scrutiny by the nigeria public. @davidhundeyin being a  journalist is with the ambit of nigeria law to expose any e","lagos,nigeria","i am an entrepreneur resident in Lagos Nigeria,a graduate of business administration with interest in manufacturing.hospitality and real estate",FALSE,44,Twitter for Android,TRUE,1,FALSE,en,2,bola ahmed tinubu contested for post of president in nigeria therefore he is subject to  scrutiny by the nigeria public  being a  journalist is with the ambit of nigeria law to expose any evidence that shows criminal intent by bola  tinubu unlock,indifferent
2023-04-18 23:43:52+00,@kingnumero_uno @jeffreyguterman @peterobi apc miguel,"owerri, nigeria",potential lady,FALSE,317,Twitter for iPhone,TRUE,0,FALSE,pt,0,apc miguel,indifferent
2023-04-18 23:43:47+00,my president✅😍😍😍 https://t.co/ydgvweacjr,"lagos, nigeria",Technical Sales Executive @tincGroup,FALSE,464,Twitter for iPhone,TRUE,0,FALSE,en,0,my president,indifferent
2023-04-18 23:43:20+00,"@sadiqia1 @peterobi says who? kano that is full of out of school children, with beggars at every corner, abeg park well","lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,says who kano that is full of out of school children with beggars at every corner abeg park well,indifferent
2023-04-18 23:40:39+00,"@seyilaw1 @seyilaw1 truth is very far from u, the party u openly support today is the cause of the insecurity in this country and you have refused to talk call them out.

stop all this attention u are trying to seek here and call out apc for d evil they h","jos, nigeria",Live and let's live,FALSE,12,Twitter for Android,FALSE,0,FALSE,en,0,truth is very far from u the party u openly support today is the cause of the insecurity in this country and you have refused to talk call them out  stop all this attention u are trying to seek here and call out apc for d evil they have committed in this nation,positive
2023-04-18 23:40:29+00,"@peterobi this is not a campaign time so u how to stop the lies now, charity begins at home, there are a lot of challenges in your region and 99.8% of d ppl there are christians that you were fighting for so sir we don't need you to start from the north p","abuja, nigeria","video/photo contents creator...
Cinematographer",FALSE,149,Twitter for Android,FALSE,0,FALSE,en,0,this is not a campaign time so u how to stop the lies now charity begins at home there are a lot of challenges in your region and 998 of d ppl there are christians that you were fighting for so sir we dont need you to start from the north pls feel free to start from d east,positive
2023-04-18 23:40:29+00,"guys, quickly go to comment section, agbado children are spewing gabbage, let's overwhelm them https://t.co/jztpujh5gr","lagos, nigeria",Businessman,FALSE,541,Twitter for Android,FALSE,0,FALSE,en,0,guys quickly go to comment section agbado children are spewing gabbage lets overwhelm them,indifferent
2023-04-18 23:40:28+00,"@chooaeb @peterobi he unknowingly forfeited $460k, he mistakenly lived where other drug dealers were living. that's why",federal capital territory,"In God we trust, all others bring data| Husband | Father | Chess Player | Chelsea Fan💙💙| Cool guy/Hot guy| Powered by God🙌 https://t.co/THY0TcYab2",FALSE,1575,Twitter for Android,FALSE,0,FALSE,en,3,he unknowingly forfeited 460k he mistakenly lived where other drug dealers were living thats why,indifferent
2023-04-18 23:40:18+00,my president just said let me warn you people small... just incase you were thinking of doing nonsense... https://t.co/dcjx148ri2,"lagos, nigeria","I'm either making, watching or talking about a film or ot7.

Screenwriter|Director|Producer.

Founder @nollydata",FALSE,4485,Twitter for Android,TRUE,0,FALSE,en,1,my president just said let me warn you people small just incase you were thinking of doing nonsense,indifferent
2023-04-18 23:40:02+00,"@moruv @peterobi sebi if they knew this would be the outcome years later, they would have just used that money to play two odds",lagos. nigeria,"Music Producer, Events/ Wedding Photography and Video coverage, Audio Mix, Fingertrickz Production Studios Lagos. Enquires 08027026575 fingertrickz@gmail.com",FALSE,590,Twitter for Android,TRUE,0,FALSE,en,0,sebi if they knew this would be the outcome years later they would have just used that money to play two odds,indifferent
2023-04-18 23:39:45+00,@dokunojomo kaduna is 100% sure nassarawa is 60-40 but you see ogun state hmmm dapo lost that election clearly as for sokoto the repeat of what happened in bayelsa is waiting to repeat. our part lost the election o but apc running mate get k-leg,nigeria ,"|| Economist|| Member• People Democratic Party (PDP)•• 

All official tweets are signed OGJ™",FALSE,39,Twitter for Android,FALSE,0,FALSE,en,0,kaduna is 100 sure nassarawa is 6040 but you see ogun state hmmm dapo lost that election clearly as for sokoto the repeat of what happened in bayelsa is waiting to repeat our part lost the election o but apc running mate get kleg,indifferent
2023-04-18 23:39:39+00,@ogundamisi @peterobi your good job in anambra unmatched. https://t.co/1g004cz83t,"asaba, nigeria",BLOOD SHED IN NIGERIA 🇳🇬 😢,FALSE,53,Twitter for Android,FALSE,0,FALSE,en,1,your good job in anambra unmatched,indifferent
2023-04-18 23:39:34+00,@fm_oumar @miqdad_jnr pdp ba sune rival ba,katsina,Manchester United ❤️,FALSE,177,Twitter for iPhone,FALSE,0,FALSE,it,0,pdp ba sune rival ba,indifferent
2023-04-18 23:39:30+00,"@apc_son that's why we are humans..because we know where her affiliation lies ab initio. we have seen how some of those that were not happy with the emergence of bat as apc's choice ran amok too &amp; became despicable. moreso, this person was employed by","lagos, nigeria",A staunch Arsenal fan nicknamed 'skinnie' cuz of my lanky physique. Easy going & down to heart but tenacious in achieving his dream cuz I am a GOAL-GETTER!!!,FALSE,3498,Twitter for Android,FALSE,0,FALSE,en,0,thats why we are humansbecause we know where her affiliation lies ab initio we have seen how some of those that were not happy with the emergence of bat as apcs choice ran amok too andamp became despicable moreso this person was employed by a 3rd party,positive
2023-04-18 23:39:30+00,"nigeria has bright youths sha?

buhari couldn't surround himself with them it seems https://t.co/wdotzp4izp",nigeria,"Chioma’s son, Chioma’s husband, Nathan’s dad | Working on virtuous cycles",FALSE,5233,Twitter Web App,TRUE,1,FALSE,en,0,nigeria has bright youths sha  buhari couldnt surround himself with them it seems,indifferent
2023-04-18 23:39:27+00,"@peterobi it has been 4 days since a hell-u-p member &amp;ebonyi hoa-elect confessed to masterminding the death of a pdp ward chairman in ebonyi but you're yet to make a thread condemning what one of your mentees did.

you're quick to condemn such in othe","lagos, nigeria","All you will see, all you can see and all you get to see- JUST ME!!!",FALSE,588,Twitter for Android,TRUE,0,FALSE,en,1,it has been 4 days since a hellup member andampebonyi hoaelect confessed to masterminding the death of a pdp ward chairman in ebonyi but youre yet to make a thread condemning what one of your mentees did  youre quick to condemn such in other regions but now quiet hypocrisy 101,indifferent
2023-04-18 23:39:16+00,"let them call us any name they like , we are ready for them agbado group of companies abi guinea fowl https://t.co/gl44glwrks",nigeria ,I burn calories by jumping to conclusions 🤣🤣🤣,FALSE,76,Twitter for Android,FALSE,0,FALSE,en,0,let them call us any name they like  we are ready for them agbado group of companies abi guinea fowl,indifferent
2023-04-18 23:38:59+00,"@_dinomelaye i like you honestly,but apc is winning kogi state insha allah 🙏🏽🙏🏽🙏🏽","ogun, nigeria",I'm Comrade sanni wasiu adekunle aka Comrade webcam.,FALSE,1143,Twitter for Android,FALSE,0,FALSE,en,0,i like you honestlybut apc is winning kogi state insha allah,indifferent
2023-04-18 23:38:57+00,@ugo_kelechiphd because obi is atiku's boy-toy.,"kano, nigeria","Battling local & global misinformation,",FALSE,211,Twitter Web App,FALSE,0,FALSE,en,0,because obi is atikus boytoy,indifferent
2023-04-18 23:38:50+00,"@joely_opulence @spic3e @olasunkanmidev @tonidare22 @obatundeoladapo @ccsoludo @peterobi @kempatriot i should share people's private information with you? because you are who?
who cares what you chose to believe or not?

you started with he never built an","lagos, nigeria",Only the truth and nothing but the truth,FALSE,526,Twitter for Android,TRUE,0,FALSE,en,0,i should share peoples private information with you because you are who who cares what you chose to believe or not  you started with he never built any housing estate look at the gutter you are descending into,negative
2023-04-18 23:38:49+00,@victor_pouche @peterobi odeh,"kaduna, nigeria","Politician, SSA MEDIA 2 Rt.Hon Speaker, PS to the Chairman HC Appropriation KTSHA @RtHonAliyuMdr 2015-2023
 CEO @RukbellTech @ITAnalyst🔥 MUFC❤️ Uba Adamawa",FALSE,648,Twitter for iPhone,TRUE,0,FALSE,in,0,odeh,indifferent
2023-04-18 23:38:49+00,"@peterobi yes sir, we did not come this long to give up. they will keep playing those antics, but we will survive and that certificate will be returned.",federal capital territory,"In God we trust, all others bring data| Husband | Father | Chess Player | Chelsea Fan💙💙| Cool guy/Hot guy| Powered by God🙌 https://t.co/THY0TcYab2",FALSE,1575,Twitter for Android,FALSE,0,FALSE,en,0,yes sir we did not come this long to give up they will keep playing those antics but we will survive and that certificate will be returned,indifferent
2023-04-18 23:38:34+00,@saharareporters @peterobi e = energy 😏,"lagos, nigeria",God's Favorite ❤️,FALSE,1180,Twitter for iPhone,FALSE,0,FALSE,en,0,e  energy,indifferent
2023-04-18 23:38:31+00,@ebukakenneth16 @peterobi a coward that couldn't use the picture of his preferred thief or his namashobiri picture,"lagos, nigeria",Socio-Political & Economic Emancipation Freedom|Ordinary Citizen With a Revolutionary Mandate|The Survival Of Ordinary Citizens is Absolute. #SALUTE✊🏿,FALSE,116,Twitter for Android,TRUE,0,FALSE,en,1,a coward that couldnt use the picture of his preferred thief or his namashobiri picture,indifferent
2023-04-18 23:38:14+00,@wizwealthw @peterobi 🤣 🤣 🤣spread the vawulence lawfully 😜😜,lagos ,"For Mi, Masef And I",FALSE,743,Twitter for Android,TRUE,0,FALSE,en,0,spread the vawulence lawfully,indifferent
2023-04-18 23:38:14+00,@obiora_marie @peterobi inec choosing preferred candidate even before vote where cast,abuja,#DOIT,FALSE,291,Twitter for iPhone,FALSE,0,FALSE,en,0,inec choosing preferred candidate even before vote where cast,indifferent
2023-04-18 23:38:08+00,@dayo__williams @ugo_kelechiphd @docomeiza this is obviously an apc liar!,lagos,"UI/UX designer, Activist, fashion creator",FALSE,133,Twitter for iPhone,FALSE,0,FALSE,en,0,this is obviously an apc liar,indifferent
2023-04-18 23:37:59+00,"the gods of the land are with you, from north to south and east to west. 

you will reclaim your mandate daddy and nothing will stop you. https://t.co/cbd3ruciny",nigeria,"I see yesterday, today and tomorrow.
I'm my religion. 
I'm a god.",FALSE,1057,Twitter for Android,TRUE,0,FALSE,en,0,the gods of the land are with you from north to south and east to west   you will reclaim your mandate daddy and nothing will stop you,indifferent
2023-04-18 23:37:59+00,@peterobi how i love to read from you @peterobi! you inspire hope for a better tomorrow. may god keep your faith and your strength. we believe in you wholeheartedly!,"lagos, nigeria",There is nothing more powerful than an idea whose time has come!,FALSE,456,Twitter for Android,FALSE,0,FALSE,en,1,how i love to read from you  you inspire hope for a better tomorrow may god keep your faith and your strength we believe in you wholeheartedly,indifferent
2023-04-18 23:37:16+00,@_dinomelaye apc and pdp will return all the stolen mandates of labour party across nigeria,"lagos, nigeria",crazy about Mr Peter Gregory Obi,FALSE,89,Twitter for Android,FALSE,0,FALSE,en,0,apc and pdp will return all the stolen mandates of labour party across nigeria,indifferent
2023-04-18 23:37:00+00,"@peterobi no victory in sight. just go and relax,re strategies  and recontest. don't set nigeria on fire bcos of ur selfish interests.  please, i take god beg you.","lagos, nigeria","Oil and gas , Nigeria",FALSE,626,Twitter for Android,FALSE,0,FALSE,en,1,no victory in sight just go and relaxre strategies  and recontest dont set nigeria on fire bcos of ur selfish interests  please i take god beg you,indifferent
2023-04-18 23:36:57+00,@peterobi we are with you daddy . no going back,nigeria,"Football Club proprietor,Man Utd die hard fan, cool and gentle",FALSE,708,Twitter for iPhone,FALSE,0,FALSE,en,0,we are with you daddy  no going back,indifferent
2023-04-18 23:36:52+00,"""if they come at us through land, air and sea, we will respond to them through land, air and sea but, we will remain law abiding and will never give up on the nation. we are on the right path and we will remain committed to the course""..- @peterobi","lagos, nigeria",Socio-Political & Economic Emancipation Freedom|Ordinary Citizen With a Revolutionary Mandate|The Survival Of Ordinary Citizens is Absolute. #SALUTE✊🏿,FALSE,116,Twitter for Android,TRUE,0,FALSE,en,0,if they come at us through land air and sea we will respond to them through land air and sea but we will remain law abiding and will never give up on the nation we are on the right path and we will remain committed to the course,indifferent
2023-04-18 23:36:52+00,@ebukakenneth16 @peterobi i go make mistake go like werey comment. #tinubu4prison #tinubuisaconvicteddrugdealer,"lagos, nigeria.","...writer, filmlover, musiclover, booklover, pathfinder.",FALSE,803,Twitter for iPhone,FALSE,0,FALSE,en,3,i go make mistake go like werey comment,indifferent
2023-04-18 23:36:40+00,"@wike as i dey pain them, i go dey sweet us . wike just wait and see how the youths will support dino. wike after what u did to peterobi in rivers, the youths won't let it go . your enemy is our friend https://t.co/vxhawh28ti","ogun, nigeria","My name is Joseph, a law student who wants a better working Nigeria for all. Am a Christian. I hate Injustice but I love Good  music",FALSE,43,Twitter for Android,FALSE,0,FALSE,en,0,as i dey pain them i go dey sweet us  wike just wait and see how the youths will support dino wike after what u did to peterobi in rivers the youths wont let it go  your enemy is our friend,negative
